id,created_at,text
994693312350183426,2018-05-10 21:39:00,"In a victory for the world, President Trump secured the release of three brave Americans, who have safely returned\xe2\x80\xa6"
994664877632483329,2018-05-10 19:46:01,What They Are Saying: the Trump Administration secures the release of three Americans from North Korea
994656068293799937,2018-05-10 19:11:01,"President Trump\s decision to withdraw from the Iran nuclear deal ""reversed an ill-advised &amp; dangerous policy &amp; set\xe2\x80\xa6"
994634680187179013,2018-05-10 17:46:01,Support for President Trump\xe2\x80\x99s decision to end United States participation in the Iran deal:
994610272538161152,2018-05-10 16:09:02,"The Iran Deal Was Betrayed by Its Own Abysmal Record: ""[President Trump] decided that this deal actually undermines\xe2\x80\xa6"
994601968592146432,2018-05-10 15:36:02,"Earlier this morning, President Trump welcomed home three American returnees from North Korea. \xe2\x80\x9cThey are really thr\xe2\x80\xa6"
994593814072496129,2018-05-10 15:03:38,"VP: I let Otto Warmbier\xe2\x80\x99s family know that while we receive this news with joy, that Otto was in all of our hearts and their family was\xe2\x80\xa6"
994587748773367810,2018-05-10 14:39:32,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will both\xe2\x80\xa6
994556372556673024,2018-05-10 12:34:51,"The U.S. condemns the Iranian regime\xe2\x80\x99s provocative rocket attacks from Syria against Israeli citizens, and we stron\xe2\x80\xa6"
994517993878097921,2018-05-10 10:02:21,"On behalf of the American people, WELCOME HOME!"
994495463226331136,2018-05-10 08:32:49,LWalters45: The three American returnees held in North Korea are back home - hands raised and standing free on American soil  POTUS #Jo\xe2\x80\xa6
994495105556996096,2018-05-10 08:31:24,"Scavino45: May 10, 2018 | 3:05amE\nBehind-the-scenes atmosphere at Joint Base Andrews \xe2\x80\x94 on this early historical morning..."
994495018814582785,2018-05-10 08:31:03,hogangidley45: Home with hands raised...The returnees from North Korea stand free on American soil with  realDonaldTrump  POTUS and  FL\xe2\x80\xa6
994475055252934657,2018-05-10 07:11:44,PressSec: . POTUS lands at JBA to welcome home the three returnees - incredible night for America.
994460027619561472,2018-05-10 06:12:01,Watch LIVE as President Trump and Vice President Pence welcome home Secretary of State Pompeo and three American re\xe2\x80\xa6
994408141055037445,2018-05-10 02:45:50,SecPompeo: I had the chance to watch Acting CIA Director Gina Haspel testify. I\xe2\x80\x99m looking forward to receiving intelligence as Secretar\xe2\x80\xa6
994408062705422336,2018-05-10 02:45:32,Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!
994372198512168960,2018-05-10 00:23:01,"b""Check out tonights edition of West Wing Reads:"
994358394235576321,2018-05-09 23:28:10,Looking forward to greeting the Hostages (no longer) at 2:00 A.M.
994358351889920000,2018-05-09 23:28:00,"The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing), when in fact he was flying t\xe2\x80\xa6"
994342295620214790,2018-05-09 22:24:11,FLOTUS: We had a wonderful celebration  Whitehouse today to honor some incredible military moms for #MothersDay. My heart &amp; continued p\xe2\x80\xa6
994315826915434497,2018-05-09 20:39:01,President Trump is enhancing opportunities for military families. More:
994311800211607553,2018-05-09 20:23:01,"While our men and women in uniform serve our country on base or abroad, their spouses face many challenges to build\xe2\x80\xa6"
994309533257424897,2018-05-09 20:14:00,"Today, President Trump issued an executive order to enhance opportunities for military spouses looking for employme\xe2\x80\xa6"
994297091152400385,2018-05-09 19:24:34,Watch LIVE as President Trump participates in the Celebration of Military Mothers and Spouses event:\xe2\x80\xa6
994268514281250816,2018-05-09 17:31:01,"Gina Haspel continues to gather widespread support for her impeccable qualifications and dedication, making it clea\xe2\x80\xa6"
994238821045821441,2018-05-09 15:33:01,"Yesterday, President Trump announced that America will withdraw from the Iran nuclear deal. The agreement has faile\xe2\x80\xa6"
994233532817002496,2018-05-09 15:12:00,Gina Haspel is the right person to lead the CIA and the Senate should confirm her as swiftly as possible.
994227493853978624,2018-05-09 14:48:01,Gina Haspel has developed outstanding intelligence expertise and understanding during her distinguished career at t\xe2\x80\xa6
994223214380404738,2018-05-09 14:31:00,"Service in the CIA is largely quiet, behind-the-scenes work to keep America safe. The names of these men and women\xe2\x80\xa6"
994219372628598785,2018-05-09 14:15:44,"""During  SecPompeo\xe2\x80\x99s visit, the North Korean leadership released three American detainees."" Statement from\xe2\x80\xa6"
994210882929528832,2018-05-09 13:42:00,A number of public officials have put country above party to support Gina Haspel\xe2\x80\x99s nomination. The Senate should ag\xe2\x80\xa6
994209625259020288,2018-05-09 13:37:00,PressSec: A positive gesture brings incredible news for three American families.
994202331150540800,2018-05-09 13:08:01,Gina Haspel is strongly qualified to lead the CIA and has the support of the dedicated career civil servants at the\xe2\x80\xa6
994194777343131654,2018-05-09 12:38:00,"Despite repeatedly facing false or misleading allegations against her, the facts show that Gina Haspel has served h\xe2\x80\xa6"
994193803883016193,2018-05-09 12:34:08,I am pleased to inform you that Secretary of State Mike Pompeo is in the air and on his way back from North Korea with\xe2\x80\xa6
994009810608635906,2018-05-09 00:23:01,"Matthew Continetti in The Washington Free Beacon: ""Donald Trump Ends the Obama Mirage"" \n\nRead more in tonight\s edi\xe2\x80\xa6"
993984141589909504,2018-05-08 22:41:01,"By opposing CIA Acting Director Gina Haspel, a distinguished intelligence professional, some Senators are putting t\xe2\x80\xa6"
993967025113321472,2018-05-08 21:33:00,"""Today\xe2\x80\x99s action sends a critical message: the United States no longer makes empty threats. When I make promises, I\xe2\x80\xa6"
993956959815655430,2018-05-08 20:53:00,A number of public officials have put country above party to support Gina Haspel\xe2\x80\x99s nomination for CIA Director. Mor\xe2\x80\xa6
993930790059769856,2018-05-08 19:09:01,"""Finally, I want to deliver a message to the long-suffering people of Iran. The people of America stand with you."""
993929297806184449,2018-05-08 19:03:05,"""At the heart of the Iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy\xe2\x80\xa6"
993927356799733760,2018-05-08 18:55:22,President Trump is committed to ensuring Iran has no possible path to a nuclear weapon and is addressing the threat\xe2\x80\xa6
993923612846559235,2018-05-08 18:40:30,President Trump is terminating the United States\xe2\x80\x99 participation in the Joint Comprehensive Plan of Action (JCPOA) w\xe2\x80\xa6
993922099411652608,2018-05-08 18:34:29,"""We will be instituting the highest level of economic sanction. Any nation that helps Iran in its quest for nuclear\xe2\x80\xa6"
993919908936380416,2018-05-08 18:25:47,"""Therefore, I am announcing today that the United States will withdraw from the Iran nuclear deal."""
993916075866820608,2018-05-08 18:10:33,Watch LIVE as President Trump delivers remarks on the Joint Comprehensive Plan of Action:
993908138855280640,2018-05-08 17:39:00,"""President Trump stands ready to put our fiscal house back in order and put the American taxpayer first. Does the r\xe2\x80\xa6"
993884734223802368,2018-05-08 16:06:00,"Yesterday,  FLOTUS announced #BeBest, an awareness campaign dedicated to protecting our children. Read more about t\xe2\x80\xa6"
993880456440483840,2018-05-08 15:49:00,PressSec: America needs a strong leader at the CIA! Gina Haspel has spent 33 years protecting the homeland. She has the experience. She\xe2\x80\xa6
993875066025926656,2018-05-08 15:27:35,FLOTUS: Thank you to all who attended yesterday\xe2\x80\x99s launch of #BeBest. I will continue focusing on ways to help children be their best se\xe2\x80\xa6
993871152509542411,2018-05-08 15:12:02,President Trump is requesting that Congress rescind billions of dollars in excessive spending.
993652455547265025,2018-05-08 00:43:01,"Mark S. Sparkman in The Hill: \xe2\x80\x9cWhen the U.S. Senate confirms Ms. Haspel, it will be a proud day for the agency and\xe2\x80\xa6"
993651694364917761,2018-05-08 00:39:59,"PressSec: Opioids, social media use and mental and physical well-being are all major issues our children face. Go visit"
993592305604022272,2018-05-07 20:44:00,"""Today we pledge to Be Best. Best for our families, best for our communities and best for our nation. And now I am\xe2\x80\xa6"
993591048025853952,2018-05-07 20:39:00,"""So today I\xe2\x80\x99m very excited to announce Be Best, an awareness campaign dedicated to the most valuable and fragile am\xe2\x80\xa6"
993566941553090560,2018-05-07 19:03:13,FLOTUS: #BeBest \xf0\x9f\x87\xba\xf0\x9f\x87\xb8
993566409899872256,2018-05-07 19:01:06,Watch LIVE as  FLOTUS Melania Trump launches her initiative:
993548977848143879,2018-05-07 17:51:50,"JUST RELEASED: Presidential Delegation for the opening of the United States Embassy in Jerusalem, Israel to include\xe2\x80\xa6"
993548015888748545,2018-05-07 17:48:00,Gina Haspel is the best choice for CIA Director:
993543073345998848,2018-05-07 17:28:22,National Prescription Drug #TakeBackDay numbers are in! Another record broken: nearly 1 MILLION pounds of Rx pills dis\xe2\x80\xa6
993527630560485376,2018-05-07 16:27:00,"Gina Haspel joined the CIA in the waning days of the Cold War. Years later, with the fight against al Qaeda heating\xe2\x80\xa6"
993514050406367232,2018-05-07 15:33:02,"President Trump was in Cleveland, OH on Saturday talking with local residents about the impact of his Dec. tax cuts\xe2\x80\xa6"
993502427755241473,2018-05-07 14:46:51,"PressSec: ICYMI:  POTUS appointed members to his Council on on Sports, Fitness, and Nutrition, which aims to encourage youth participat\xe2\x80\xa6"
993236210750455808,2018-05-06 21:09:00,A closer look at the White House gardens past and present
993193177308856320,2018-05-06 18:18:00,"President Trump recently received a letter from one Ohio resident, Mrs. Sharlene Thornton, who joined him in Clevel\xe2\x80\xa6"
993141335090696194,2018-05-06 14:52:00,"Last month, the economy added 164,000 new jobs as the unemployment rate fell to 3.9%, cracking 4% for the first tim\xe2\x80\xa6"
992913838214402048,2018-05-05 23:48:01,"The White House gardens have a history nearly as old as our country\xe2\x80\x99s, and visitors are welcomed for tours twice ea\xe2\x80\xa6"
992896637839097856,2018-05-05 22:39:40,"Thank you Cleveland, Ohio!"
992847145458782208,2018-05-05 19:23:00,"b""President Trumps tax cuts are making it possible for families like the Thorntons to have more money in the bank to\xe2\x80\xa6"
992816448140660741,2018-05-05 17:21:01,Watch LIVE as President Trump attends a roundtable discussion on tax reform:
992801847982411776,2018-05-05 16:23:00,"President Trump recently received a letter from one OH resident, Mrs. Sharlene Thornton, who will be joining him in\xe2\x80\xa6"
992767874115801088,2018-05-05 14:08:00,A closer look at the White House gardens past and present:
992547925531283456,2018-05-04 23:34:00,"Tomorrow, President Trump will be in Cleveland, OH, to talk with local residents about the impact of his December t\xe2\x80\xa6"
992538958704840705,2018-05-04 22:58:22,"I want to thank all of our friends and patriots at the  NRA. We will never fail, and we will always protect your Secon\xe2\x80\xa6"
992537355406987265,2018-05-04 22:52:00,"b""Because of President Trumps tax cuts, the Thornton family will have more money to make ends meet:"
992529050416701442,2018-05-04 22:19:00,"Last month, the economy added 164,000 new jobs as the unemployment rate fell to 3.9%, cracking 4% for the first tim\xe2\x80\xa6"
992510930347966467,2018-05-04 21:07:00,"""We put our hands on our hearts for the pledge of allegiance, and we all proudly stand for the national anthem.\xe2\x80\x9d"
992508161771761664,2018-05-04 20:56:00,"""And now thanks to your activism and dedication, you have an administration fighting to protect your second amendme\xe2\x80\xa6"
992494706360815617,2018-05-04 20:02:32,jdgreenblatt45: Important statement proposed by  nikkihaley in coordination with  whitehouse. This is a black &amp; white issue. There shou\xe2\x80\xa6
992452803846008833,2018-05-04 17:16:01,Watch LIVE as President Trump and Vice President Pence deliver remarks at the National Rifle Association Leadership\xe2\x80\xa6
992437602270765058,2018-05-04 16:15:37,"Yesterday, President Trump signed an Executive Order to ensure that faith-based and community organizations have st\xe2\x80\xa6"
992421593090592768,2018-05-04 15:12:00,"SecPompeo: We have an unprecedented opportunity to change the course of history on the Korean Peninsula, but the outcome is unknown. Ho\xe2\x80\xa6"
992417719218716672,2018-05-04 14:56:37,The unemployment rate is down to 3.9% in April. That is the lowest rate since December 2000.
992415170822631431,2018-05-04 14:46:29,PressSec: The  realDonaldTrump effect: Black and Hispanic unemployment again hits record lows\n
992190574085144582,2018-05-03 23:54:01,"b""Tonights edition of West Wing Reads:"
992163645793689602,2018-05-03 22:07:01,"Throughout his tenure as President, Donald Trump has been a champion for religious liberty in the United States. Mo\xe2\x80\xa6"
992143510412328962,2018-05-03 20:47:00,. SBALinda:  SBAgov Boosts Woman\xe2\x80\x99s Dream to Expand Business
992140875080724480,2018-05-03 20:36:32,PressSec: . SBALinda is doing big things for small business! She is working with  POTUS to ensure small businesses can compete and thri\xe2\x80\xa6
992129854765195264,2018-05-03 19:52:44,"VP: WATCH LIVE NOW \xe2\x86\x92 Swearing in the next U.S. Ambassador to Germany,  RichardGrenell:"
992128159603621888,2018-05-03 19:46:00,President Trump has made it clear that religious freedom is a priority throughout his Administration.
992107260863270912,2018-05-03 18:22:58,#NationalDayOfPrayer
992083615348473856,2018-05-03 16:49:00,"""The Faith Initiative will help design new policies that recognize the vital role of faith in our families, in our\xe2\x80\xa6"
992080956336103426,2018-05-03 16:38:26,"Today, it was my great honor to celebrate the #NationalDayOfPrayer at the  WhiteHouse, in the Rose Garden! Proclamatio\xe2\x80\xa6"
992074051655843841,2018-05-03 16:11:00,"""Faith has shaped our families, and it\s shaped our communities. It\s inspired our commitment to charity and our de\xe2\x80\xa6"
992073045924831232,2018-05-03 16:07:00,"""Rev. Graham\xe2\x80\x99s words remind us that prayer has always been at the center of American life. Because America is a nat\xe2\x80\xa6"
992069780294291456,2018-05-03 15:54:02,"VP: As we mark 2018 #NationalDayofPrayer at the  WhiteHouse, we remember the American people believe in prayer. Always have. Prayer is\xe2\x80\xa6"
992068272861405184,2018-05-03 15:48:02,"Today, President Trump signed an Executive Order to ensure that the faith-based and community organizations that fo\xe2\x80\xa6"
992060428619603968,2018-05-03 15:16:52,Watch LIVE as President Trump attends the National Day of Prayer:
992051429547347971,2018-05-03 14:41:06,"PressSec: Today,  POTUS will sign an EO creating a new faith-based initiative, and will continue the  WhiteHouse tradition that dates t\xe2\x80\xa6"
992040078770950145,2018-05-03 13:56:00,President Donald J. Trump proclaims May 3 as a National Day of Prayer
991830701182988288,2018-05-03 00:04:01,"b""Tonights edition of West Wing Reads:"
991796473477128194,2018-05-02 21:48:00,Gina Haspel has developed outstanding intelligence expertise and understanding during her distinguished career at t\xe2\x80\xa6
991778921099268096,2018-05-02 20:38:15,Watch LIVE as President Trump delivers remarks at the National Teacher of the Year reception:\xe2\x80\xa6
991777424844214272,2018-05-02 20:32:19,I have been briefed on the U.S. C-130 \xe2\x80\x9cHercules\xe2\x80\x9d cargo plane from the Puerto Rico National Guard that crashed near Sav\xe2\x80\xa6
991773322579988481,2018-05-02 20:16:01,Gina Haspel has displayed dedication and leadership throughout her more than three decades of service with the CIA\xe2\x80\xa6
991743439950811136,2018-05-02 18:17:16,Congratulations  SecPompeo!
991718712079241216,2018-05-02 16:39:00,The Wall Street Journal: From Mother Teresa to Counterterrorism: CIA Unveils More on Gina Haspel
991710910296227841,2018-05-02 16:08:00,"""For nearly 230 years, the men and women of the U.S.  StateDept have skillfully and proudly answered this call. And\xe2\x80\xa6"
991705624949002240,2018-05-02 15:47:00,A number of public officials have put country above party to support Gina Haspel\xe2\x80\x99s nomination for CIA Director. Mor\xe2\x80\xa6
991700532149571584,2018-05-02 15:26:46,PressSec: . POTUS speaks  StateDept and welcomes  SecPompeo as the new Secretary of State to applause and cheers.
991697545087848448,2018-05-02 15:14:54,Watch LIVE as President Trump participates in the swearing-in ceremony of the Secretary of State:\xe2\x80\xa6
991689017090600960,2018-05-02 14:41:01,Today President Trump and Vice President Pence are traveling to the State Department for the formal swearing-in cer\xe2\x80\xa6
991676937688018944,2018-05-02 13:53:01,"What They Are Saying: Widespread praise for Gina Haspel, President Trump\xe2\x80\x99s nominee for CIA Director:"
991462776626405381,2018-05-01 23:42:01,"b""Tonights edition of West Wing Reads:"
991421189041152007,2018-05-01 20:56:45,"b""  SecPompeo: Im grateful to  POTUS for the honor to serve as our nations 70th Secretary of State. So many matters of global importance\xe2\x80\xa6"""
991420496255299587,2018-05-01 20:54:00,"Service in the CIA is largely quiet, behind-the-scenes work to keep America safe. The names of these men and women\xe2\x80\xa6"
991409958783737858,2018-05-01 20:12:08,PressSec: Welcome to Twitter  SecPompeo! You are going to be an amazing Secretary of State for  POTUS and we are all excited to work wi\xe2\x80\xa6
991407637924282370,2018-05-01 20:02:55,"Today, it was my great honor to thank and welcome heroic crew members and passengers of Southwest Airlines Flight 1380\xe2\x80\xa6"
991396588751917056,2018-05-01 19:19:00,A number of public officials have put country above party to support Gina Haspel\xe2\x80\x99s nomination for CIA Director. Mor\xe2\x80\xa6
991380417789026305,2018-05-01 18:14:45,Congratulations  ArmyWP_Football!
991368408494235648,2018-05-01 17:27:01,"Gina Haspel joined the CIA in the waning days of the Cold War. Years later, with the fight against al Qaeda heating\xe2\x80\xa6"
991351523790778370,2018-05-01 16:19:56,"Last week, CIA Deputy Dir. Gina Haspel assumed the role of Acting Dir. upon Mike Pompeo\xe2\x80\x99s swearing-in as America\xe2\x80\x99s\xe2\x80\xa6"
991346371000242176,2018-05-01 15:59:27,Watch LIVE as President Trump presents the Commander in Chief Trophy to the  WestPoint_USMA Football Team:\xe2\x80\xa6
991337586366058496,2018-05-01 15:24:33,"Yesterday, it was my great honor to welcome President  MBuhari of the Federal Republic of Nigeria to the  WhiteHouse!\xe2\x80\xa6"
991117826646831106,2018-05-01 00:51:18,The Iranian regime has shown it will use destructive weapons against its neighbors and others. Iran must never have\xe2\x80\xa6
991102152272760832,2018-04-30 23:49:01,"b""Tonights edition of West Wing Reads:"
991093530088165376,2018-04-30 23:14:45,VP: Important visit to our southern border today. WALLS WORK. And the border wall is not only necessary to support the men &amp; women on t\xe2\x80\xa6
991093419018776577,2018-04-30 23:14:19,"During Small Business Week, we celebrate the great, hard-working entrepreneurs across our country who have started and\xe2\x80\xa6"
991057607749197825,2018-04-30 20:52:01,"Under President Trump\xe2\x80\x99s leadership, small business optimism and the economy have reached historic levels. More:\xe2\x80\xa6"
991033812233736192,2018-04-30 19:17:28,"Just Announced: US Delegation to China later this week to include Ambassadors Brandstand and Lighthizer, Secretarie\xe2\x80\xa6"
991020367316647937,2018-04-30 18:24:02,Small businesses are responsible for a significant portion of U.S. economic activity and are vital asset to the eco\xe2\x80\xa6
991009301178343424,2018-04-30 17:40:04,Tune in now:
990980603628654592,2018-04-30 15:46:02,"Today, President Trump will welcome President Buhari of the Federal Republic of Nigeria to the White House.\n\nWatch\xe2\x80\xa6"
990974528191975425,2018-04-30 15:21:53,"b""  HouseSmallBiz: Happy National #SmallBusinessWeek to our nations 30 million small businesses, entrepreneurs, and innovators. When Ameri\xe2\x80\xa6"""
990974357110484992,2018-04-30 15:21:12,Today marks the beginning of #SmallBusinessWeek. The  SBAgov under Administrator Linda McMahon has been committed t\xe2\x80\xa6
990711326531047424,2018-04-29 21:56:01,"b""A look back at last weeks State Visit in photos:"
990677852868800515,2018-04-29 19:43:00,Loopholes in our immigration system created by judicial rulings have made it nearly impossible to remove many crimi\xe2\x80\xa6
990657215458693120,2018-04-29 18:21:00,The relationship between the German people and the United States predates America\xe2\x80\x99s independence and extends to the\xe2\x80\xa6
990622493550501888,2018-04-29 16:03:01,"President Donald J. Trump proclaims April 29 through May 5, 2018, as Small Business Week"
990614898144169984,2018-04-29 15:32:51,"b""  SBAgov: Happy National #SmallBusinessWeek! Were celebrating Americas 30 million small businesses. Learn how you can participate \xe2\x86\x92 htt\xe2\x80\xa6"""
990335346729734145,2018-04-28 21:02:00,"b""Now nearly a decade and a half old, Soldier Ride is one of the  wwps largest events. Earlier this week, President\xe2\x80\xa6"
990301373026721794,2018-04-28 18:47:00,"""President Trump promised to fight for the forgotten men and women of this country\xe2\x80\x94and that includes those in priso\xe2\x80\xa6"
990265140611375104,2018-04-28 16:23:02,"Most unused and expired medicines seem innocuous, but many contribute to accidental poisonings, overdoses, and thef\xe2\x80\xa6"
990229396886728708,2018-04-28 14:01:00,Today is National Prescription Drug #TakeBackDay. Visit
989992335940472840,2018-04-27 22:19:00,"National Prescription Drug #TakeBackDay, which is tomorrow, is an opportunity for families to dispose of their expi\xe2\x80\xa6"
989975474821623808,2018-04-27 21:12:00,Loopholes in our immigration system created by judicial rulings have made it nearly impossible to remove many crimi\xe2\x80\xa6
989967674166927362,2018-04-27 20:41:00,"Tomorrow is National Prescription Drug #TakeBackDay, a national day to ask all Americans to safely dispose of unnee\xe2\x80\xa6"
989957605849206784,2018-04-27 20:01:00,"""So today, on behalf of the United States, I want to thank every Olympian and Paralympian... To every member of\xe2\x80\xa6"
989950059910455296,2018-04-27 19:31:01,"Through initiatives such as National Prescription Drug #TakeBackDay, all Americans can play a part to help win the\xe2\x80\xa6"
989948745293934592,2018-04-27 19:25:47,I urge all Americans to participate in #takebackday tomorrow! Let\xe2\x80\x99s come together and BEAT last October\xe2\x80\x99s record of di\xe2\x80\xa6
989945419462520832,2018-04-27 19:12:34,The relationship between the German people and the United States predates America\xe2\x80\x99s independence and extends to the\xe2\x80\xa6
989938206652207106,2018-04-27 18:43:55,"""Today I am honored to welcome Chancellor Angela Merkel back to the White House... We are also pleased to have our\xe2\x80\xa6"
989928156755832832,2018-04-27 18:03:59,Tune in now to the joint press conference:
989913566567452672,2018-04-27 17:06:00,"From inside the Oval Office, President Trump addresses Korean Peninsula developments."
989897741366190080,2018-04-27 16:03:07,"Today President Trump welcomes the Chancellor of Germany, Angela Merkel, to the White House. \n\nWatch the joint pres\xe2\x80\xa6"
989893691040034817,2018-04-27 15:47:01,"Yesterday, the Senate confirmed Mike Pompeo to be our 70th Secretary of State. ""He will always put the interests of\xe2\x80\xa6"
989884725136363521,2018-04-27 15:11:24,TeamUSA: #TeamUSA caps off a week of festivities with a visit to the  WhiteHouse!\n\n\xf0\x9f\x91\x80\xe2\x9e\xa1\xef\xb8\x8f
989874437389520896,2018-04-27 14:30:31,Watch LIVE as President Trump hosts a celebration for Team USA:
989872546366590977,2018-04-27 14:23:00,TeamUSA: #TeamUSA is in the HOUSE! \xf0\x9f\x8f\xa0 ...the  WhiteHouse!!
989867260805353472,2018-04-27 14:02:00,"""Use this Saturday to clean out your medicine cabinet to get rid of your unneeded or expired pills so that your hom\xe2\x80\xa6"
989650586160320513,2018-04-26 23:41:01,"b""Tonights edition of West Wing Reads:"
989632924281659399,2018-04-26 22:30:50,PressSec: Had a great time showing the kids around and answering questions from reporters-in-training! #TakeYourChildToWorkDay
989631208890957824,2018-04-26 22:24:01,President Trump welcomes America\xe2\x80\x99s Wounded Warriors to the White House:
989602444391993344,2018-04-26 20:29:43,JUST RELEASED: Photos of Secretary of State Pompeo in North Korea. Secretary Pompeo will do an excellent job helpin\xe2\x80\xa6
989599495871647745,2018-04-26 20:18:00,It was a busy day at the White House for #TakeYourChildToWorkDay!
989596935400120320,2018-04-26 20:07:49,PressSec: Great to have Secretary Pompeo confirmed. He will do an excellent job helping  POTUS lead our efforts to denuclearize the Kor\xe2\x80\xa6
989589287208353792,2018-04-26 19:37:26,"Now nearly a decade and a half old, Soldier Ride is one of the Wounded Warrior Project\xe2\x80\x99s largest events. Today, Pre\xe2\x80\xa6"
989580873409351680,2018-04-26 19:04:00,"""My pledge to you, our noble warriors, is that my administration will support you, and your loved ones, and your am\xe2\x80\xa6"
989574082361548800,2018-04-26 18:37:01,"For many veterans, returning to civilian life can be a difficult transition. Fortunately, the Wounded Warrior Proje\xe2\x80\xa6"
989571461160554497,2018-04-26 18:26:36,statedeptspox: Mike Pompeo has been sworn in today as the 70th U.S. Secretary of State.
989571444538511360,2018-04-26 18:26:32,"statedeptspox: Congratulations, Secretary Mike Pompeo. Welcome to the  StateDept."
989557537572876288,2018-04-26 17:31:16,PressSec: Mike Pompeo watches as he\xe2\x80\x99s confirmed Secretary of State
989555257696014336,2018-04-26 17:22:13,VP: Congratulations to Mike Pompeo on being confirmed the 70th Secretary of State! Mike brings years of public service and expertise to\xe2\x80\xa6
989550186363056129,2018-04-26 17:02:04,"Happy birthday,  FLOTUS!"
989537843268775936,2018-04-26 16:13:01,Mike Pompeo\xe2\x80\x99s qualifications have already earned bipartisan trust: The Senate voted 66-32 last year to confirm him\xe2\x80\xa6
989531046747295744,2018-04-26 15:46:00,The Supreme Court heard arguments yesterday about President Trump\xe2\x80\x99s proclamation to limit travel from countries tha\xe2\x80\xa6
989520983001325570,2018-04-26 15:06:01,President Trump welcomes America\xe2\x80\x99s Wounded Warriors to the White House:
989516924030775296,2018-04-26 14:49:53,wwp: \xf0\x9f\x93\xa2 LIVE NOW!  WWP warriors participating in #SoldierRideDC are being welcomed  by  POTUS at the  WhiteHouse! \xf0\x9f\x9a\xb2\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8
989515919679467521,2018-04-26 14:45:54,Watch LIVE as President Trump delivers remarks at the Wounded Warrior Project Soldier Ride:
989510640598441985,2018-04-26 14:24:55,wwp: Our warriors couldn\xe2\x80\x99t be more excited to continue the annual tradition of visiting the  WhiteHouse this morning! #SoldierRideDC ht\xe2\x80\xa6
989505386976866304,2018-04-26 14:04:03,FLOTUS: It was an honor to host President  EmmanuelMacron and Mrs. Macron for our first State Dinner! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xc2\xa0\xf0\x9f\x87\xab\xf0\x9f\x87\xb7
989292227372384257,2018-04-25 23:57:01,"b""Tonights edition of West Wing Reads:"
989264538771034113,2018-04-25 22:07:00,"On this day in 1947, the original Truman Bowling Alley opened in the West Wing of the White House. \xf0\x9f\x8e\xb3"
989250698167533569,2018-04-25 21:12:00,"""May our friendship grow even deeper, may our kinship grow even stronger, and may our sacred liberty never die... G\xe2\x80\xa6"
989230819909750784,2018-04-25 19:53:01,An inside look as President Trump hosted the Administration\xe2\x80\x99s first State Visit:
989195843680038913,2018-04-25 17:34:02,President Trump and the First Lady hosted the President of France and Mrs. Macron for the first official State Visi\xe2\x80\xa6
989171334189023233,2018-04-25 15:56:38,VP: Welcomed Pres.  EmmanuelMacron to his Joint Session of Congress. May the \nfriendship between the United States &amp; France grow even s\xe2\x80\xa6
989163637750292480,2018-04-25 15:26:03,President Trump and the First Lady welcomed the French delegation yesterday with all the decorum of an official Sta\xe2\x80\xa6
989156993163255808,2018-04-25 14:59:39,"EmmanuelMacron: The  WhiteHouse is a place of legend, which bears the history of French-American friendship. Within these walls, a part\xe2\x80\xa6"
989145254724022272,2018-04-25 14:13:00,"""The friendship between our two nations\xe2\x80\x94and ourselves, I might add\xe2\x80\x94is unbreakable,\xe2\x80\x9d President Trump said alongside\xe2\x80\xa6"
989145138248278017,2018-04-25 14:12:33,. FLOTUS did a spectacular job hosting the President of France  EmmanuelMacron and his wife Brigitte. Every detail was\xe2\x80\xa6
989137891715665921,2018-04-25 13:43:45,Busy day planned.  Looking forward to watching President Macron of France address a Joint Session of Congress today. T\xe2\x80\xa6
988933612522352641,2018-04-25 00:12:01,"b""Tonights edition of West Wing Reads:"
988915309934411777,2018-04-24 22:59:17,Watch LIVE the arrival of the President of France and Mrs. Macron to the State Dinner:
988880516442095616,2018-04-24 20:41:02,The Senate Foreign Relations Committee has voted to recommend that CIA Director Mike Pompeo be confirmed as America\xe2\x80\xa6
988879391953506304,2018-04-24 20:36:34,"Our two great republics are linked together by the timeless bonds of history, culture, and destiny. We are people who\xe2\x80\xa6"
988859825504313344,2018-04-24 19:18:49,"Today,  FLOTUS Melania and I were honored to welcome French President  EmmanuelMacron and Mrs. Brigitte Macron to the\xe2\x80\xa6"
988850604771627008,2018-04-24 18:42:10,\xe2\x80\x9cPresident Trump Calls the U.S.-France Relationship \xe2\x80\x98Unbreakable.\xe2\x80\x99 History Shows He\xe2\x80\x99s Right.\xe2\x80\x9d
988839149699551234,2018-04-24 17:56:39,"Americans stand with you and all of Canada, Prime Minister  JustinTrudeau. Our thoughts and prayers are with you all.\xe2\x80\xa6"
988838482968809472,2018-04-24 17:54:00,America\xe2\x80\x99s relationship with France predates our founding as a country. When American colonists fought for independe\xe2\x80\xa6
988821666250805250,2018-04-24 16:47:11,Watch LIVE as President Trump participates in a joint press conference with the President of France:\xe2\x80\xa6
